facultad,extension,matriculas_ordinarias,matriculas_extraordinarias,retiros,publicacion_articulos_cientificos_docentes,publicacion_libros_cientificos_docentes,publicacion_revistas_cientificas_docentes,publicacion_articulo_cientifico_estudiante,publicacion_revista_cientifica_estudiante,periodo_academico
Guayas,Balzar,10,14,18,14,20,14,6,14,08/07/2020
Guayas,Balzar,15,14,5,14,53,14,40,14,15/07/2020
Guayas,Balzar,15,14,5,14,13,14,26,14,07/09/2019
Guayas,Balzar,15,14,5,14,53,14,20,14,30/07/2020
Guayas,Balzar,15,14,5,14,40,14,26,14,06/08/2020
Guayas,Balzar,15,14,5,14,87,14,20,14,13/08/2020
Guayas,Balzar,15,14,5,14,53,14,26,14,20/08/2020
Guayas,Balzar,15,14,5,14,27,14,20,14,27/08/2021
Guayas,Balzar,15,14,3,14,20,14,67,14,03/09/2020
Guayas,Balzar,15,14,3,14,47,14,33,14,10/09/2020
Guayas,Balzar,15,14,3,14,27,14,33,14,17/09/2020
Guayas,Balzar,15,14,3,14,20,14,26,14,24/09/2020
Guayas,Balzar,15,14,3,14,47,14,33,14,30/09/2020
Guayas,Balzar,15,14,3,14,53,14,26,14,08/10/2020
Guayas,Balzar,15,14,3,14,20,14,26,14,15/10/2020
Guayas,Balzar,15,14,3,14,20,14,26,14,22/10/2020
Guayas,Balzar,15,14,3,14,33,14,33,14,29/10/2020
Guayas,Balzar,15,14,3,14,33,14,26,14,05/11/2020
Guayas,Balzar,15,14,3,14,27,14,26,14,12/11/2020
Guayas,Daule,25,14,21,14,8,14,38,14,25/11/2017
Guayas,Daule,21,14,30,14,19,14,33,14,25/11/2017
Guayas,Daule,21,14,30,14,26,14,53,14,05/06/2018
Guayas,Daule,21,14,30,14,10,14,37,14,11/02/2018
Guayas,Daule,7,14,20,14,26,14,10,14,11/02/2019
Guayas,Daule,7,14,20,14,26,14,5,14,11/02/2021
Guayas,Daule,7,14,20,14,71,14,5,14,11/02/2021
Guayas,Daule,7,14,20,14,86,14,15,14,11/02/2018
Guayas,Daule,21,14,10,14,48,14,40,14,11/06/2020
Guayas,Daule,21,14,10,14,52,14,40,14,18/06/2020
Guayas,Daule,21,14,10,14,52,14,20,14,25/06/2020
Guayas,Daule,21,14,10,14,71,14,26,14,01/07/2020
Guayas,Daule,21,14,10,14,71,14,30,14,08/07/2020
Guayas,Daule,21,14,10,14,81,14,20,14,15/07/2020
Guayas,Daule,21,14,10,14,95,14,10,14,07/09/2019
Guayas,Daule,21,14,10,14,62,14,30,14,30/07/2020
Guayas,Daule,21,14,10,14,71,14,10,14,06/08/2020
Guayas,Daule,21,14,10,14,67,14,10,14,13/08/2020
Guayas,Daule,21,14,10,14,71,14,26,14,20/08/2020
Guayas,Daule,21,14,10,14,81,14,26,14,27/08/2021
Guayas,Daule,21,14,26,14,32,14,26,14,03/09/2020
Guayas,Daule,21,14,26,14,90,14,26,14,10/09/2020
Guayas,Daule,21,14,26,14,32,14,26,14,17/09/2020
Guayas,Daule,21,14,10,14,32,14,26,14,24/09/2020
Guayas,Daule,21,14,10,14,32,14,26,14,30/09/2020
Guayas,Daule,21,14,10,14,32,14,26,14,08/10/2020
Guayas,Daule,21,14,10,14,86,14,26,14,15/10/2020
Guayas,Daule,21,14,10,14,86,14,26,14,22/10/2020
Guayas,Daule,25,14,10,14,32,14,26,14,29/10/2020
Guayas,Daule,25,14,10,14,88,14,10,14,05/11/2020
Guayas,Daule,25,14,10,14,96,14,10,14,12/11/2020
Guayas,El Triunfo,10,14,10,14,40,14,40,14,25/11/2017
Guayas,El Triunfo,10,14,10,14,50,14,26,14,25/11/2017
Guayas,El Triunfo,10,14,10,14,50,14,26,14,05/06/2018
Guayas,El Triunfo,8,14,17,14,63,14,47,14,11/02/2018
Guayas,El Triunfo,8,14,14,14,63,14,50,14,11/02/2019
Guayas,El Triunfo,8,14,14,14,32,14,21,14,11/02/2021
Guayas,El Triunfo,8,14,14,14,32,14,43,14,11/02/2021
Guayas,El Triunfo,10,14,12,14,90,14,25,14,11/02/2018
Guayas,El Triunfo,16,14,6,14,169,14,50,14,11/06/2020
Guayas,El Triunfo,16,14,6,14,63,14,26,14,18/06/2020
Guayas,El Triunfo,16,14,6,14,88,14,50,14,25/06/2020
Guayas,El Triunfo,16,14,4,14,56,14,25,14,01/07/2020
Guayas,El Triunfo,16,14,4,14,50,14,26,14,08/07/2020
Guayas,El Triunfo,16,14,4,14,75,14,50,14,15/07/2020
Guayas,El Triunfo,16,14,4,14,63,14,50,14,07/09/2019
Guayas,El Triunfo,16,14,4,14,169,14,26,14,30/07/2020
Guayas,El Triunfo,16,14,4,14,44,14,50,14,06/08/2020
Guayas,El Triunfo,16,14,4,14,56,14,75,14,13/08/2020
Guayas,El Triunfo,16,14,4,14,38,14,25,14,20/08/2020
Guayas,El Triunfo,16,14,4,14,50,14,75,14,27/08/2021
Guayas,El Triunfo,16,14,4,14,88,14,25,14,03/09/2020
Guayas,El Triunfo,16,14,4,14,56,14,25,14,10/09/2020
Guayas,El Triunfo,16,14,4,14,63,14,25,14,17/09/2020
Guayas,El Triunfo,16,14,4,14,88,14,26,14,24/09/2020
Guayas,El Triunfo,16,14,4,14,169,14,50,14,30/09/2020
Guayas,El Triunfo,16,14,4,14,50,14,26,14,08/10/2020
Guayas,El Triunfo,16,14,4,14,56,14,26,14,15/10/2020
Guayas,El Triunfo,16,14,4,14,56,14,26,14,22/10/2020
Guayas,El Triunfo,16,14,4,14,56,14,25,14,29/10/2020
Guayas,El Triunfo,16,14,4,14,169,14,26,14,05/11/2020
Guayas,El Triunfo,16,14,4,14,63,14,50,14,12/11/2020
Guayas,Empalme,10,14,5,14,80,14,20,14,25/11/2017
Guayas,Empalme,25,14,5,14,40,14,60,14,25/11/2017
Guayas,Empalme,25,14,5,14,32,14,60,14,05/06/2018
Guayas,Empalme,19,14,15,14,68,14,80,14,11/02/2018
Guayas,Empalme,19,14,15,14,32,14,87,14,11/02/2019
Guayas,Empalme,19,14,22,14,42,14,55,14,11/02/2021
Guayas,Empalme,19,14,22,14,32,14,64,14,11/02/2021
Guayas,Empalme,19,14,22,14,63,14,68,14,11/02/2018
Guayas,Empalme,19,14,22,14,47,14,73,14,11/06/2020
Guayas,Empalme,19,14,22,14,32,14,64,14,18/06/2020
Guayas,Empalme,19,14,22,14,32,14,36,14,25/06/2020
Guayas,Empalme,19,14,22,14,63,14,32,14,01/07/2020
Guayas,Empalme,19,14,22,14,63,14,14,14,08/07/2020
Guayas,Empalme,19,14,22,14,84,14,36,14,15/07/2020
Guayas,Empalme,19,14,22,14,58,14,64,14,07/09/2019
Guayas,Empalme,19,14,22,14,68,14,23,14,30/07/2020
Guayas,Empalme,19,14,22,14,42,14,18,14,06/08/2020
Guayas,Empalme,19,14,22,14,63,14,27,14,13/08/2020
Guayas,Empalme,19,14,22,14,58,14,32,14,20/08/2020
Guayas,Empalme,19,14,22,14,68,14,27,14,27/08/2021
Guayas,Empalme,19,14,22,14,95,14,23,14,03/09/2020
Guayas,Empalme,19,14,22,14,63,14,27,14,10/09/2020
Guayas,Empalme,19,14,22,14,84,14,18,14,17/09/2020
Guayas,Empalme,19,14,22,14,68,14,32,14,24/09/2020
Guayas,Empalme,19,14,22,14,58,14,23,14,30/09/2020
Guayas,Empalme,19,14,22,14,47,14,9,14,08/10/2020
Guayas,Empalme,19,14,22,14,42,14,5,14,15/10/2020
Guayas,Empalme,19,14,22,14,42,14,5,14,22/10/2020
Guayas,Empalme,19,14,22,14,79,14,23,14,29/10/2020
Guayas,Empalme,19,14,22,14,58,14,18,14,05/11/2020
Guayas,Empalme,23,14,21,14,43,14,26,14,12/11/2020
Guayas,Guayaquil,766,52,179,71,72,96,87,92,25/11/2017
Guayas,Guayaquil,1053,60,242,63,93,98,85,81,25/11/2017
Guayas,Guayaquil,873,58,243,102,65,95,68,81,05/06/2018
Guayas,Guayaquil,873,53,217,123,66,77,65,80,11/02/2018
Guayas,Guayaquil,812,30,196,119,61,50,40,63,11/02/2019
Guayas,Guayaquil,849,31,196,107,63,71,36,60,11/02/2021
Guayas,Guayaquil,849,31,196,107,62,71,22,50,11/02/2021
Guayas,Guayaquil,849,31,199,107,67,74,36,50,11/02/2018
Guayas,Guayaquil,879,31,179,99,59,74,50,71,11/06/2020
Guayas,Guayaquil,879,31,179,99,67,74,49,169,18/06/2020
Guayas,Guayaquil,896,31,162,99,68,90,46,71,25/06/2020
Guayas,Guayaquil,890,31,179,99,65,74,42,73,01/07/2020
Guayas,Guayaquil,904,31,165,91,64,68,47,169,08/07/2020
Guayas,Guayaquil,900,31,1169,91,66,84,43,68,15/07/2020
Guayas,Guayaquil,949,32,162,87,63,169,48,90,07/09/2019
Guayas,Guayaquil,949,31,162,89,65,52,44,84,30/07/2020
Guayas,Guayaquil,951,34,159,92,66,79,42,82,06/08/2020
Guayas,Guayaquil,951,32,159,87,61,97,44,86,13/08/2020
Guayas,Guayaquil,949,31,161,88,64,71,42,76,20/08/2020
Guayas,Guayaquil,949,33,158,92,67,76,45,82,27/08/2021
Guayas,Guayaquil,961,33,120,33,67,76,40,76,03/09/2020
Guayas,Guayaquil,961,32,117,171,67,91,36,79,10/09/2020
Guayas,Guayaquil,979,33,116,67,67,88,34,90,17/09/2020
Guayas,Guayaquil,1040,34,160,86,67,79,34,56,24/09/2020
Guayas,Guayaquil,324,33,160,87,67,73,33,63,30/09/2020
Guayas,Guayaquil,1023,28,160,92,169,79,36,53,08/10/2020
Guayas,Guayaquil,1023,30,160,90,65,87,39,66,15/10/2020
Guayas,Guayaquil,1023,30,160,90,65,87,39,66,22/10/2020
Guayas,Guayaquil,1023,30,157,90,66,171,36,67,29/10/2020
Guayas,Guayaquil,1028,30,157,90,66,171,39,66,05/11/2020
Guayas,Guayaquil,984,32,180,88,67,78,35,57,12/11/2020
Guayas,Milagro,15,14,37,14,26,14,26,14,25/11/2017
Guayas,Milagro,60,14,38,14,17,14,21,14,25/11/2017
Guayas,Milagro,60,14,38,14,18,14,26,14,05/06/2018
Guayas,Milagro,60,14,38,4,23,14,21,25,11/02/2018
Guayas,Milagro,60,14,38,4,13,14,18,14,11/02/2019
Guayas,Milagro,60,14,38,4,50,14,16,14,11/02/2021
Guayas,Milagro,60,14,38,4,62,14,18,14,11/02/2021
Guayas,Milagro,60,14,38,4,65,14,16,14,11/02/2018
Guayas,Milagro,60,14,38,4,78,14,18,14,11/06/2020
Guayas,Milagro,60,14,38,4,60,14,13,25,18/06/2020
Guayas,Milagro,86,14,8,1,49,14,38,32,25/06/2020
Guayas,Milagro,82,2,8,2,48,14,50,50,01/07/2020
Guayas,Milagro,82,2,8,2,52,14,75,50,08/07/2020
Guayas,Milagro,82,2,8,2,50,14,63,50,15/07/2020
Guayas,Milagro,82,2,8,2,63,14,38,14,07/09/2019
Guayas,Milagro,82,2,8,2,49,14,50,50,30/07/2020
Guayas,Milagro,82,2,8,2,50,14,88,14,06/08/2020
Guayas,Milagro,82,2,9,2,60,14,56,32,13/08/2020
Guayas,Milagro,82,2,9,2,60,14,11,14,20/08/2020
Guayas,Milagro,82,2,9,2,57,14,22,14,27/08/2021
Guayas,Milagro,82,2,9,2,63,14,33,14,03/09/2020
Guayas,Milagro,82,2,9,14,52,14,44,14,10/09/2020
Guayas,Milagro,82,2,9,14,65,14,33,14,17/09/2020
Guayas,Milagro,82,2,9,2,87,14,22,14,24/09/2020
Guayas,Milagro,82,2,9,2,62,14,33,14,30/09/2020
Guayas,Milagro,82,2,9,2,65,14,22,14,08/10/2020
Guayas,Milagro,82,2,9,2,71,14,56,14,15/10/2020
Guayas,Milagro,82,2,9,2,71,14,56,14,22/10/2020
Guayas,Milagro,82,2,8,2,56,14,63,14,29/10/2020
Guayas,Milagro,82,2,8,2,63,14,75,14,05/11/2020
Guayas,Milagro,82,14,8,14,51,14,38,14,12/11/2020
Guayas,Naranjal,15,14,2,14,13,14,50,14,25/11/2017
Guayas,Naranjal,15,14,2,14,7,14,26,14,25/11/2017
Guayas,Naranjal,15,14,2,14,7,14,26,14,05/06/2018
Guayas,Naranjal,15,14,8,14,33,14,32,14,11/02/2018
Guayas,Naranjal,12,14,12,14,75,14,32,14,11/02/2019
Guayas,Naranjal,12,14,12,14,42,14,67,14,11/02/2021
Guayas,Naranjal,12,14,12,14,50,14,33,14,11/02/2021
Guayas,Naranjal,12,14,12,14,42,14,25,14,11/02/2018
Guayas,Naranjal,15,14,8,14,87,14,50,14,11/06/2020
Guayas,Naranjal,15,14,8,14,40,14,25,14,18/06/2020
Guayas,Naranjal,15,14,8,14,33,14,26,14,25/06/2020
Guayas,Naranjal,15,14,8,14,80,14,25,14,01/07/2020
Guayas,Naranjal,15,14,8,14,53,14,13,14,08/07/2020
Guayas,Naranjal,15,14,8,14,47,14,26,14,15/07/2020
Guayas,Naranjal,15,14,8,14,20,14,63,14,07/09/2019
Guayas,Naranjal,15,14,8,14,60,14,13,14,30/07/2020
Guayas,Naranjal,15,14,8,14,53,14,88,14,06/08/2020
Guayas,Naranjal,15,14,8,14,33,14,50,14,13/08/2020
Guayas,Naranjal,15,14,8,14,33,14,63,14,20/08/2020
Guayas,Naranjal,15,14,8,14,47,14,25,14,27/08/2021
Guayas,Naranjal,15,14,26,14,40,14,26,14,03/09/2020
Guayas,Naranjal,15,14,26,14,40,14,26,14,10/09/2020
Guayas,Naranjal,15,14,26,14,87,14,26,14,17/09/2020
Guayas,Naranjal,15,14,8,14,60,14,25,14,24/09/2020
Guayas,Naranjal,15,14,8,14,47,14,26,14,30/09/2020
Guayas,Naranjal,15,14,8,14,33,14,26,14,08/10/2020
Guayas,Naranjal,15,14,8,14,53,14,13,14,15/10/2020
Guayas,Naranjal,15,14,8,14,53,14,13,14,22/10/2020
Guayas,Naranjal,15,14,8,14,87,14,26,14,29/10/2020
Guayas,Naranjal,15,14,8,14,47,14,13,14,05/11/2020
Guayas,Naranjal,15,14,8,14,60,14,13,14,12/11/2020
Guayas,Naranjito,15,14,5,14,20,14,60,14,25/11/2017
Guayas,Naranjito,15,14,8,14,7,14,25,14,25/11/2017
Guayas,Naranjito,15,14,8,14,13,14,25,14,05/06/2018
Guayas,Naranjito,15,14,5,14,20,14,40,14,11/02/2018
Guayas,Naranjito,15,14,5,14,26,14,40,14,11/02/2019
Guayas,Naranjito,15,14,5,14,13,14,80,14,11/02/2021
Guayas,Naranjito,15,14,5,14,27,14,40,14,11/02/2021
Guayas,Naranjito,15,14,5,14,60,14,20,14,11/02/2018
Guayas,Naranjito,15,14,5,14,40,14,60,14,11/06/2020
Guayas,Naranjito,15,14,5,14,27,14,26,14,18/06/2020
Guayas,Naranjito,15,14,5,14,20,14,26,14,25/06/2020
Guayas,Naranjito,15,14,5,14,27,14,20,14,01/07/2020
Guayas,Naranjito,15,14,5,14,47,14,20,14,08/07/2020
Guayas,Naranjito,15,14,5,14,67,14,20,14,15/07/2020
Guayas,Naranjito,15,14,5,14,67,14,20,14,07/09/2019
Guayas,Naranjito,15,14,5,14,40,14,26,14,30/07/2020
Guayas,Naranjito,15,14,5,14,40,14,20,14,06/08/2020
Guayas,Naranjito,15,14,5,14,73,14,26,14,13/08/2020
Guayas,Naranjito,15,14,5,14,40,14,20,14,20/08/2020
Guayas,Naranjito,15,14,5,14,67,14,40,14,27/08/2021
Guayas,Naranjito,15,14,26,14,47,14,26,14,03/09/2020
Guayas,Naranjito,15,14,26,14,47,14,26,14,10/09/2020
Guayas,Naranjito,15,14,26,14,40,14,26,14,17/09/2020
Guayas,Naranjito,15,14,5,14,53,14,20,14,24/09/2020
Guayas,Naranjito,15,14,5,14,40,14,26,14,30/09/2020
Guayas,Naranjito,15,14,5,14,60,14,20,14,08/10/2020
Guayas,Naranjito,15,14,5,14,67,14,20,14,15/10/2020
Guayas,Naranjito,15,14,5,14,67,14,20,14,22/10/2020
Guayas,Naranjito,15,14,5,14,60,14,26,14,29/10/2020
Guayas,Naranjito,15,14,5,14,53,14,20,14,05/11/2020
Guayas,Naranjito,15,14,5,14,33,14,20,14,12/11/2020
Guayas,Playas,12,14,8,14,50,14,88,14,25/11/2017
Guayas,Playas,12,14,26,14,92,14,26,14,25/11/2017
Guayas,Playas,12,14,6,14,67,14,32,14,05/06/2018
Guayas,Playas,13,14,34,14,77,14,44,14,11/02/2018
Guayas,Playas,13,14,17,14,32,14,47,14,11/02/2019
Guayas,Playas,13,14,17,14,169,14,12,14,11/02/2021
Guayas,Playas,13,14,17,14,169,14,35,14,11/02/2021
Guayas,Playas,13,14,17,14,38,14,26,14,11/02/2018
Guayas,Playas,13,14,17,14,169,14,26,14,11/06/2020
Guayas,Playas,13,14,17,14,85,14,6,14,18/06/2020
Guayas,Playas,15,14,17,14,87,14,18,14,25/06/2020
Guayas,Playas,15,14,17,14,53,14,6,14,01/07/2020
Guayas,Playas,15,14,17,14,33,14,12,14,08/07/2020
Guayas,Playas,15,14,17,14,27,14,6,14,15/07/2020
Guayas,Playas,15,14,17,14,40,14,6,14,07/09/2019
Guayas,Playas,15,14,17,14,73,14,6,14,30/07/2020
Guayas,Playas,15,14,17,14,47,14,6,14,06/08/2020
Guayas,Playas,15,14,17,14,32,14,6,14,13/08/2020
Guayas,Playas,15,14,17,14,27,14,26,14,20/08/2020
Guayas,Playas,15,14,17,14,53,14,6,14,27/08/2021
Guayas,Playas,15,14,26,14,47,14,26,14,03/09/2020
Guayas,Playas,15,14,26,14,40,14,26,14,10/09/2020
Guayas,Playas,15,14,26,14,33,14,26,14,17/09/2020
Guayas,Playas,15,14,17,14,33,14,12,14,24/09/2020
Guayas,Playas,15,14,17,14,53,14,6,14,30/09/2020
Guayas,Playas,15,14,17,14,20,14,29,14,08/10/2020
Guayas,Playas,15,14,17,14,73,14,6,14,15/10/2020
Guayas,Playas,15,14,17,14,73,14,6,14,22/10/2020
Guayas,Playas,15,14,17,14,20,14,18,14,29/10/2020
Guayas,Playas,15,14,17,14,20,14,26,14,05/11/2020
Guayas,Playas,15,14,17,14,33,14,24,14,12/11/2020
Guayas,Salitre,14,14,6,14,7,14,32,14,25/11/2017
Guayas,Salitre,11,14,9,14,26,14,33,14,25/11/2017
Guayas,Salitre,11,14,9,14,27,14,44,14,05/06/2018
Guayas,Salitre,11,14,9,14,45,14,67,14,11/02/2018
Guayas,Salitre,11,14,9,14,45,14,56,14,11/02/2019
Guayas,Salitre,11,14,9,14,18,14,26,14,11/02/2021
Guayas,Salitre,11,14,9,14,45,14,22,14,11/02/2021
Guayas,Salitre,11,14,9,14,36,14,22,14,11/02/2018
Guayas,Salitre,11,14,9,14,36,14,22,14,11/06/2020
Guayas,Salitre,11,14,9,14,36,14,11,14,18/06/2020
Guayas,Salitre,11,14,9,14,9,14,11,14,25/06/2020
Guayas,Salitre,11,14,9,14,27,14,11,14,01/07/2020
Guayas,Salitre,11,14,9,14,27,14,26,14,08/07/2020
Guayas,Salitre,11,14,9,14,27,14,11,14,15/07/2020
Guayas,Salitre,11,14,9,14,64,14,22,14,07/09/2019
Guayas,Salitre,11,14,9,14,18,14,11,14,30/07/2020
Guayas,Salitre,11,14,9,14,18,14,26,14,06/08/2020
Guayas,Salitre,11,14,9,14,36,14,26,14,13/08/2020
Guayas,Salitre,11,14,9,14,55,14,22,14,20/08/2020
Guayas,Salitre,11,14,9,14,36,14,26,14,27/08/2021
Guayas,Salitre,11,14,9,14,45,14,11,14,03/09/2020
Guayas,Salitre,11,14,9,14,18,14,11,14,10/09/2020
Guayas,Salitre,11,14,9,14,55,14,44,14,17/09/2020
Guayas,Salitre,11,14,9,14,36,14,44,14,24/09/2020
Guayas,Salitre,11,14,9,14,27,14,11,14,30/09/2020
Guayas,Salitre,11,14,9,14,45,14,11,14,08/10/2020
Guayas,Salitre,11,14,9,14,36,14,11,14,15/10/2020
Guayas,Salitre,11,14,9,14,36,14,11,14,22/10/2020
Guayas,Salitre,15,14,6,14,53,14,17,14,29/10/2020
Guayas,Salitre,15,14,6,14,47,14,17,14,05/11/2020
Guayas,Salitre,15,14,6,14,27,14,50,14,12/11/2020
Guayas,San Jacinto De Yaguachi,10,14,7,14,171,14,32,14,25/11/2017
Guayas,San Jacinto De Yaguachi,14,26,11,14,26,14,36,14,25/11/2017
Guayas,San Jacinto De Yaguachi,10,14,6,14,20,14,33,14,05/06/2018
Guayas,San Jacinto De Yaguachi,10,14,6,14,26,14,26,14,11/02/2018
Guayas,San Jacinto De Yaguachi,10,14,6,14,50,14,26,14,11/02/2019
Guayas,San Jacinto De Yaguachi,10,14,6,14,50,14,26,14,11/02/2021
Guayas,San Jacinto De Yaguachi,10,14,6,14,26,14,26,14,11/02/2021
Guayas,San Jacinto De Yaguachi,10,14,6,14,40,14,17,14,11/02/2018
Guayas,San Jacinto De Yaguachi,10,14,6,14,40,14,26,14,11/06/2020
Guayas,San Jacinto De Yaguachi,10,14,6,14,30,14,26,14,18/06/2020
Guayas,San Jacinto De Yaguachi,10,14,6,14,10,14,26,14,25/06/2020
Guayas,San Jacinto De Yaguachi,10,14,6,14,60,14,26,14,01/07/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,15,14,26,14,08/07/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,23,14,26,14,15/07/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,23,14,26,14,07/09/2019
Guayas,San Jacinto De Yaguachi,13,14,3,14,23,14,26,14,30/07/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,15,14,26,14,06/08/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,62,14,26,14,13/08/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,46,14,26,14,20/08/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,62,14,26,14,27/08/2021
Guayas,San Jacinto De Yaguachi,13,14,2,14,46,14,26,14,03/09/2020
Guayas,San Jacinto De Yaguachi,13,14,2,14,38,14,26,14,10/09/2020
Guayas,San Jacinto De Yaguachi,13,14,2,14,92,14,26,14,17/09/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,62,14,26,14,24/09/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,38,14,26,14,30/09/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,38,14,26,14,08/10/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,85,14,26,14,15/10/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,85,14,26,14,22/10/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,54,14,26,14,29/10/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,46,14,26,14,05/11/2020
Guayas,San Jacinto De Yaguachi,13,14,3,14,85,14,26,14,12/11/2020
Imbabura,Antonio Ante,15,14,26,14,13,14,26,14,25/11/2017
Imbabura,Antonio Ante,15,14,26,14,20,14,26,14,25/11/2017
Imbabura,Antonio Ante,15,14,26,14,13,14,26,14,05/06/2018
Imbabura,Antonio Ante,15,14,26,14,40,14,26,14,11/02/2018
Imbabura,Antonio Ante,15,14,3,14,20,14,26,14,11/02/2019
Imbabura,Antonio Ante,15,14,2,14,13,14,26,14,11/02/2021
Imbabura,Antonio Ante,15,14,2,14,27,14,26,14,11/02/2021
Imbabura,Antonio Ante,15,14,2,14,27,14,26,14,11/02/2018
Imbabura,Antonio Ante,15,14,2,14,40,14,26,14,11/06/2020
Imbabura,Antonio Ante,15,14,2,14,60,14,26,14,18/06/2020
Imbabura,Antonio Ante,15,14,2,14,33,14,26,14,25/06/2020
Imbabura,Antonio Ante,15,14,2,14,47,14,26,14,01/07/2020
Imbabura,Antonio Ante,15,14,2,14,53,14,26,14,08/07/2020
Imbabura,Antonio Ante,15,14,2,14,27,14,26,14,15/07/2020
Imbabura,Antonio Ante,15,14,2,14,67,14,26,14,07/09/2019
Imbabura,Antonio Ante,15,14,2,14,40,14,26,14,30/07/2020
Imbabura,Antonio Ante,15,14,2,14,27,14,26,14,06/08/2020
Imbabura,Antonio Ante,15,14,2,14,67,14,26,14,13/08/2020
Imbabura,Antonio Ante,15,14,2,14,53,14,26,14,20/08/2020
Imbabura,Antonio Ante,15,14,2,14,47,14,26,14,27/08/2021
Imbabura,Antonio Ante,15,14,26,14,93,14,26,14,03/09/2020
Imbabura,Antonio Ante,15,14,26,14,60,14,26,14,10/09/2020
Imbabura,Antonio Ante,15,14,26,14,73,14,26,14,17/09/2020
Imbabura,Antonio Ante,15,14,2,14,87,14,26,14,24/09/2020
Imbabura,Antonio Ante,15,14,2,14,53,14,26,14,30/09/2020
Imbabura,Antonio Ante,15,14,2,14,60,14,26,14,08/10/2020
Imbabura,Antonio Ante,15,14,2,14,33,14,26,14,15/10/2020
Imbabura,Antonio Ante,15,14,2,14,33,14,26,14,22/10/2020
Imbabura,Antonio Ante,31,14,2,14,52,14,26,14,29/10/2020
Imbabura,Antonio Ante,31,14,2,14,23,14,26,14,05/11/2020
Imbabura,Antonio Ante,31,14,2,14,42,14,26,14,12/11/2020
Imbabura,Cotacachi,23,14,26,14,9,14,26,14,25/11/2017
Imbabura,Cotacachi,23,14,26,14,9,14,26,14,25/11/2017
Imbabura,Cotacachi,23,14,26,14,22,14,26,14,05/06/2018
Imbabura,Cotacachi,23,14,26,14,26,14,26,14,11/02/2018
Imbabura,Cotacachi,23,14,26,14,17,14,26,14,11/02/2019
Imbabura,Cotacachi,23,14,26,14,43,14,26,14,11/02/2021
Imbabura,Cotacachi,23,14,26,14,52,14,26,14,11/02/2021
Imbabura,Cotacachi,23,14,26,14,17,14,26,14,11/02/2018
Imbabura,Cotacachi,23,14,26,14,35,14,26,14,11/06/2020
Imbabura,Cotacachi,23,14,26,14,39,14,26,14,18/06/2020
Imbabura,Cotacachi,23,14,26,14,39,14,26,14,25/06/2020
Imbabura,Cotacachi,23,14,26,14,30,14,26,14,01/07/2020
Imbabura,Cotacachi,23,14,26,14,48,14,26,14,08/07/2020
Imbabura,Cotacachi,23,14,26,14,39,14,26,14,15/07/2020
Imbabura,Cotacachi,23,14,26,14,22,14,26,14,07/09/2019
Imbabura,Cotacachi,23,14,2,14,22,14,26,14,30/07/2020
Imbabura,Cotacachi,23,14,2,14,22,14,26,14,06/08/2020
Imbabura,Cotacachi,23,14,2,14,35,14,50,14,13/08/2020
Imbabura,Cotacachi,23,14,2,14,52,14,26,14,20/08/2020
Imbabura,Cotacachi,23,14,2,14,13,14,26,14,27/08/2021
Imbabura,Cotacachi,23,14,26,14,52,14,26,14,03/09/2020
Imbabura,Cotacachi,23,14,26,14,61,14,26,14,10/09/2020
Imbabura,Cotacachi,23,14,26,14,52,14,26,14,17/09/2020
Imbabura,Cotacachi,23,14,2,14,61,14,26,14,24/09/2020
Imbabura,Cotacachi,23,14,2,14,30,14,26,14,30/09/2020
Imbabura,Cotacachi,23,14,2,14,48,14,26,14,08/10/2020
Imbabura,Cotacachi,23,14,2,14,43,14,26,14,15/10/2020
Imbabura,Cotacachi,23,14,2,14,43,14,26,14,22/10/2020
Imbabura,Cotacachi,23,14,2,14,39,14,26,14,29/10/2020
Imbabura,Cotacachi,23,14,2,14,22,14,26,14,05/11/2020
Imbabura,Cotacachi,23,14,2,14,17,14,26,14,12/11/2020
Imbabura,Ibarra,177,6,7,14,36,33,32,14,25/11/2017
Imbabura,Ibarra,173,6,12,14,24,17,25,14,25/11/2017
Imbabura,Ibarra,173,6,12,3,28,14,26,14,05/06/2018
Imbabura,Ibarra,173,6,18,3,42,14,28,32,11/02/2018
Imbabura,Ibarra,173,6,18,3,35,17,17,67,11/02/2019
Imbabura,Ibarra,173,6,18,3,40,50,33,32,11/02/2021
Imbabura,Ibarra,173,6,18,3,55,83,50,32,11/02/2021
Imbabura,Ibarra,173,6,18,3,47,33,61,32,11/02/2018
Imbabura,Ibarra,173,6,18,3,42,83,44,32,11/06/2020
